bucketized_user_age,movie_genres,movie_id,movie_title,raw_user_age,timestamp,user_gender,user_id,user_occupation_label,user_occupation_text,user_rating,user_zip_code
25.0,4,762,Monty Python and the Holy Grail,33.0,886479610,True,387,5,entertainment,5.0,37412
25.0,5,2118,L.A. Confidential,29.0,891633028,False,229,10,librarian,5.0,22903
25.0,0,2320,Executive Decision,30.0,891033725,True,190,2,administrator,3.0,95938
18.0,0,607,Men in Black,23.0,888518704,True,682,12,programmer,2.0,55128
18.0,0,578,Jaws,22.0,883389983,True,442,17,student,4.0,85282
56.0,7,8818,Evita,56.0,877556988,True,173,11,other,4.0,22306
25.0,7,424,Schindler's List,28.0,880603082,True,244,18,technician,5.0,80525
45.0,4,239,Some Like It Hot,45.0,879619107,False,535,0,educator,4.0,80302
18.0,2,862,Toy Story,19.0,884475825,True,521,17,student,2.0,02146
35.0,15,9348,Species,35.0,891436730,True,215,12,programmer,3.0,63033
1.0,0,664,Twister,13.0,887763150,False,674,17,student,3.0,55337
18.0,0,11967,Young Guns,24.0,882078287,True,301,17,student,4.0,55439
1.0,0,9772,Air Force One,16.0,884124103,True,580,17,student,3.0,17961
25.0,7,28,Apocalypse Now,28.0,887158660,True,896,21,writer,5.0,91505
35.0,0,199,Star Trek: First Contact,41.0,892528174,False,807,4,healthcare,4.0,93555
25.0,7,510,One Flew Over the Cuckoo's Nest,27.0,879647118,False,417,11,other,5.0,48103
25.0,0,10336,Spawn,26.0,892719007,False,708,8,homemaker,2.0,96349
1.0,0,9593,Last Action Hero,17.0,885954215,True,619,17,student,3.0,44134
35.0,7,12498,Sling Blade,37.0,879360442,False,719,11,other,5.0,V0R2H
25.0,10,539,Psycho,25.0,890595859,True,285,12,programmer,3.0,53713
35.0,0,329,Jurassic Park,36.0,879796138,False,716,2,administrator,5.0,44265
18.0,19,11969,Tombstone,24.0,879530264,True,627,18,engineer,3.0,08034
18.0,0,193,Star Trek: Generations,19.0,884478483,True,521,17,student,3.0,02146
25.0,4,13,Forrest Gump,28.0,880484338,False,230,17,student,4.0,14476
50.0,4,762,Monty Python and the Holy Grail,51.0,879454304,True,85,0,educator,4.0,20003
25.0,2,756,Fantasia,26.0,885873089,True,94,17,student,4.0,71457
35.0,10,4232,Scream,35.0,875665867,False,760,11,other,4.0,14211
1.0,9,1598,Cape Fear,14.0,881381382,False,887,17,student,5.0,27249
25.0,0,714,Tomorrow Never Dies,26.0,890860298,True,834,11,other,3.0,64153
18.0,5,500,Reservoir Dogs,22.0,877127747,False,180,2,administrator,5.0,60202
56.0,0,36955,True Lies,57.0,891351585,True,7,2,administrator,5.0,91344
35.0,4,1624,Liar Liar,44.0,879879662,True,108,0,educator,4.0,63130
25.0,7,47889,Ruby in Paradise,30.0,892686525,True,676,12,programmer,4.0,32712
25.0,7,10549,Hamlet,29.0,880579418,True,109,11,other,2.0,55423
25.0,4,9304,Multiplicity,25.0,887646804,True,800,12,programmer,3.0,55337
25.0,0,766,Army of Darkness,29.0,878091683,True,250,6,executive,1.0,95110
35.0,7,289,Casablanca,37.0,889908630,True,184,10,librarian,5.0,76013
25.0,4,11971,Much Ado About Nothing,30.0,878856458,True,447,2,administrator,5.0,55113
35.0,4,639,When Harry Met Sally...,43.0,882213596,True,648,18,engineer,4.0,91351
25.0,12,11113,My Fair Lady,34.0,892845986,True,411,0,educator,4.0,44691
25.0,0,174,Star Trek VI: The Undiscovered Country,27.0,879899380,True,545,18,technician,4.0,08052
35.0,0,954,Mission: Impossible,40.0,875296148,False,798,21,writer,5.0,64131
18.0,0,2320,Executive Decision,20.0,892521554,True,532,17,student,5.0,92705
45.0,0,157,Star Trek III: The Search for Spock,47.0,882397650,True,13,0,educator,4.0,29206
1.0,0,85,Raiders of the Lost Ark,15.0,879695469,False,849,17,student,5.0,25652
25.0,0,11,Star Wars,31.0,878854100,True,653,6,executive,5.0,55105
25.0,7,510,One Flew Over the Cuckoo's Nest,33.0,879454726,True,272,15,scientist,5.0,53706
18.0,0,193,Star Trek: Generations,19.0,887746482,True,393,17,student,2.0,83686
25.0,4,2292,Clerks,27.0,883948606,True,846,9,lawyer,5.0,47130
25.0,0,157,Star Trek III: The Search for Spock,29.0,888634918,True,495,18,engineer,3.0,03052
35.0,12,872,Singin' in the Rain,41.0,886182632,False,731,0,educator,5.0,70403
18.0,10,539,Psycho,19.0,879793164,False,262,17,student,3.0,78264
25.0,7,2255,Chasing Amy,30.0,886432749,False,174,2,administrator,5.0,52302
50.0,1,173,"20,000 Leagues Under the Sea",54.0,879195334,False,562,2,administrator,4.0,20879
35.0,7,3595,Ransom,39.0,891902815,False,11,11,other,3.0,30329
50.0,0,9770,Mad City,55.0,891448428,True,489,11,other,3.0,45218
1.0,3,601,E.T. the Extra-Terrestrial,17.0,880739654,True,621,17,student,4.0,60402
35.0,7,9800,Philadelphia,43.0,875482912,False,693,4,healthcare,4.0,85210
45.0,7,28,Apocalypse Now,48.0,891698174,True,312,11,other,4.0,02110
56.0,7,1585,It's a Wonderful Life,58.0,879948460,True,553,0,educator,3.0,62901
25.0,0,9516,Menace II Society,33.0,886483824,True,387,5,entertainment,1.0,37412
35.0,12,11113,My Fair Lady,37.0,889908947,True,184,10,librarian,4.0,76013
45.0,7,9390,Jerry Maguire,49.0,876823804,False,518,21,writer,4.0,99709
25.0,0,414,Batman Forever,29.0,876344410,True,407,18,engineer,3.0,03261
25.0,4,9614,Happy Gilmore,26.0,878962955,True,181,6,executive,1.0,21218
25.0,0,9416,Money Talks,28.0,886047531,True,176,15,scientist,3.0,07030
50.0,5,680,Pulp Fiction,50.0,878769410,True,82,12,programmer,3.0,22902
35.0,0,280,Terminator 2: Judgment Day,37.0,884290328,False,352,12,programmer,4.0,55105
25.0,0,9387,Conan the Barbarian,27.0,881694854,False,805,11,other,4.0,20009
18.0,16,1598,Cape Fear,19.0,874834799,True,291,17,student,4.0,44106
35.0,1,10204,Around the World in 80 Days,40.0,884129092,True,200,12,programmer,3.0,93402
35.0,5,680,Pulp Fiction,42.0,875071658,True,188,17,student,4.0,29440
35.0,0,568,Apollo 13,35.0,891034913,True,667,10,librarian,5.0,01970
25.0,4,577,To Die For,33.0,886484157,True,387,5,entertainment,5.0,37412
35.0,0,271969,Ben-Hur,41.0,879874964,True,326,2,administrator,5.0,15235
56.0,4,11363,She's the One,60.0,892335501,True,234,13,retired,3.0,94702
25.0,9,1598,Cape Fear,27.0,879375323,False,62,2,administrator,2.0,97214
50.0,0,197,Braveheart,51.0,891397441,False,704,10,librarian,2.0,91105
25.0,0,1701,Con Air,29.0,877563530,True,222,12,programmer,3.0,27502
18.0,7,451,Leaving Las Vegas,20.0,880130758,True,177,12,programmer,5.0,19104
25.0,3,601,E.T. the Extra-Terrestrial,29.0,878192238,True,299,4,doctor,3.0,63108
18.0,10,4232,Scream,23.0,883601607,True,66,17,student,4.0,80521
35.0,0,9593,Last Action Hero,42.0,891382877,True,650,18,engineer,2.0,83814
18.0,1,581,Dances with Wolves,18.0,881654101,True,347,17,student,4.0,90210
45.0,10,4232,Scream,48.0,879110767,True,455,2,administrator,2.0,83709
25.0,4,788,Mrs. Doubtfire,27.0,883949547,True,846,9,lawyer,3.0,47130
50.0,7,782,Gattaca,50.0,887650943,False,655,4,healthcare,4.0,60657
25.0,0,664,Twister,25.0,891455855,True,741,21,writer,1.0,63108
35.0,7,10445,Shadowlands,38.0,879548122,True,194,2,administrator,2.0,02154
35.0,7,4584,Sense and Sensibility,37.0,889913687,True,184,10,librarian,5.0,76013
35.0,10,6217,Cat People,38.0,879553988,True,194,2,administrator,2.0,02154
18.0,0,766,Army of Darkness,22.0,887820341,True,327,17,student,3.0,11101
18.0,7,627,Trainspotting,20.0,874953595,True,130,11,none,3.0,60115
25.0,0,199,Star Trek: First Contact,32.0,881961393,True,28,21,writer,5.0,55369
18.0,2,862,Toy Story,19.0,884920918,True,246,17,student,4.0,28734
35.0,7,4584,Sense and Sensibility,43.0,879441307,False,89,2,administrator,5.0,68106
35.0,0,280,Terminator 2: Judgment Day,35.0,879444711,True,843,10,librarian,3.0,44212
25.0,0,765,Evil Dead II,34.0,875134150,True,833,21,writer,4.0,90019
18.0,0,568,Apollo 13,23.0,879183511,True,927,12,programmer,4.0,55428
18.0,7,2054,Mr. Holland's Opus,20.0,881650030,True,566,17,student,3.0,14627
35.0,1,947,Lawrence of Arabia,42.0,893286207,True,683,10,librarian,5.0,23509
25.0,7,489,Good Will Hunting,33.0,891560631,True,191,2,administrator,4.0,95161
25.0,3,9598,Babe,25.0,880159688,False,907,11,other,3.0,80526
45.0,10,4232,Scream,45.0,879221267,True,552,11,other,2.0,68147
18.0,4,11971,Much Ado About Nothing,20.0,893213444,False,416,17,student,5.0,92626
25.0,4,13,Forrest Gump,27.0,888889863,True,864,12,programmer,5.0,63021
35.0,7,4995,Boogie Nights,35.0,883504748,True,443,14,salesman,5.0,33308
35.0,7,595,To Kill a Mockingbird,35.0,879877026,True,882,18,engineer,5.0,40503
35.0,0,1892,Return of the Jedi,40.0,880306786,True,83,11,other,4.0,44133
18.0,7,28,Apocalypse Now,21.0,875385136,True,118,2,administrator,5.0,90210
25.0,15,68,Brazil,31.0,891386829,True,659,0,educator,5.0,54248
18.0,0,9312,Mortal Kombat,20.0,879362546,True,497,17,student,4.0,50112
35.0,4,3049,Ace Ventura: Pet Detective,42.0,874825826,True,195,15,scientist,2.0,93555
25.0,0,12123,Chain Reaction,25.0,883709802,True,727,17,student,3.0,78741
18.0,4,11858,Renaissance Man,22.0,885547447,False,405,4,healthcare,3.0,10019
18.0,0,280,Terminator 2: Judgment Day,21.0,877717833,True,16,5,entertainment,5.0,10309
18.0,0,9457,Deep Rising,23.0,889237122,True,3,21,writer,1.0,32067
50.0,4,9304,Multiplicity,51.0,891416011,True,548,21,writer,4.0,95468
25.0,7,524,Casino,33.0,886484336,True,387,5,entertainment,5.0,37412
25.0,4,712,Four Weddings and a Funeral,29.0,891218208,False,354,10,librarian,3.0,48197
1.0,0,710,GoldenEye,17.0,880739909,True,621,17,student,3.0,60402
25.0,7,76,Before Sunrise,25.0,892783411,True,551,12,programmer,3.0,55414
25.0,2,408,Snow White and the Seven Dwarfs,26.0,891200704,True,660,17,student,2.0,77380
45.0,4,137,Groundhog Day,49.0,891363783,True,780,12,programmer,4.0,94560
18.0,7,10395,Wolf,22.0,883390140,True,442,17,student,2.0,85282
35.0,4,577,To Die For,38.0,879527263,True,194,2,administrator,3.0,02154
18.0,7,686,Contact,23.0,878771243,True,626,15,scientist,4.0,19807
18.0,7,28,Apocalypse Now,23.0,886323806,True,305,12,programmer,4.0,94086
45.0,10,4232,Scream,47.0,886394667,True,458,18,technician,3.0,Y1A6B
50.0,0,754,Face/Off,51.0,882693569,True,136,11,other,4.0,97365
25.0,0,714,Tomorrow Never Dies,27.0,884983034,True,905,11,other,3.0,30350
18.0,4,11971,Much Ado About Nothing,20.0,884059196,True,586,17,student,2.0,79508
45.0,4,586,Wag the Dog,47.0,886397562,True,166,0,educator,5.0,55113
35.0,0,744,Top Gun,36.0,880938965,True,374,6,executive,5.0,78746
35.0,0,9331,Clear and Present Danger,35.0,882373928,False,450,0,educator,4.0,11758
56.0,0,765,Evil Dead II,57.0,891351471,True,7,2,administrator,2.0,91344
25.0,7,8963,Crimson Tide,25.0,879572688,True,249,17,student,4.0,84103
45.0,7,1640,Crash,48.0,884287073,True,168,11,other,1.0,80127
25.0,0,1573,Die Hard 2,31.0,879518166,True,295,0,educator,4.0,50325
45.0,7,2255,Chasing Amy,49.0,891351590,True,26,18,engineer,4.0,21044
25.0,7,55306,Ulee's Gold,30.0,881198014,True,220,10,librarian,4.0,78205
18.0,0,11,Star Wars,23.0,880915838,True,37,17,student,5.0,55105
18.0,4,712,Four Weddings and a Funeral,22.0,877386990,True,844,18,engineer,4.0,95662
25.0,7,125052,Hurricane Streets,26.0,878961847,True,181,6,executive,1.0,21218
35.0,0,33542,Rumble in the Bronx,35.0,883432711,False,857,2,administrator,1.0,V1G4L
25.0,7,770,Gone with the Wind,29.0,882814091,False,854,17,student,3.0,55408
35.0,0,664,Twister,40.0,875295842,False,798,21,writer,4.0,64131
25.0,4,13,Forrest Gump,27.0,881976233,True,758,17,student,5.0,53706
25.0,7,783,Gandhi,34.0,892845926,True,411,0,educator,4.0,44691
25.0,7,2054,Mr. Holland's Opus,29.0,891453122,False,922,2,administrator,4.0,21114
25.0,7,12498,Sling Blade,31.0,888082468,False,224,0,educator,3.0,43512
18.0,7,28,Apocalypse Now,21.0,884207298,False,198,17,student,3.0,55414
35.0,3,9598,Babe,38.0,879521719,True,194,2,administrator,3.0,02154
35.0,4,137,Groundhog Day,42.0,891239581,False,639,10,librarian,2.0,12065
18.0,7,9390,Jerry Maguire,24.0,880176874,True,889,18,technician,4.0,78704
25.0,4,137,Groundhog Day,30.0,879990683,True,897,11,other,2.0,33484
18.0,9,78,Blade Runner,21.0,884208623,False,198,17,student,5.0,55414
25.0,7,10705,Henry V,27.0,892000576,True,625,12,programmer,3.0,20723
35.0,7,11202,Patton,41.0,892528605,False,807,4,healthcare,3.0,93555
18.0,5,9303,Bound,24.0,888625907,True,73,17,student,4.0,41850
25.0,2,150689,Cinderella,26.0,891721317,True,94,17,student,3.0,71457
50.0,5,2142,Cop Land,55.0,891448409,True,489,11,other,5.0,45218
18.0,4,3049,Ace Ventura: Pet Detective,20.0,877891386,False,314,17,student,4.0,08043
35.0,5,184,Jackie Brown,40.0,886310197,True,116,4,healthcare,4.0,97232
25.0,0,1892,Return of the Jedi,30.0,892686164,True,676,12,programmer,5.0,32712
35.0,4,712,Four Weddings and a Funeral,35.0,891436232,True,215,12,programmer,3.0,63033
25.0,4,712,Four Weddings and a Funeral,28.0,875287535,True,468,18,engineer,3.0,02341
18.0,7,9390,Jerry Maguire,22.0,888692413,True,943,17,student,4.0,77841
35.0,1,2300,Space Jam,42.0,879668626,False,20,8,homemaker,2.0,95660
35.0,4,864,Cool Runnings,40.0,880308959,True,83,11,other,4.0,44133
25.0,10,4232,Scream,28.0,879454598,False,376,11,other,3.0,10010
25.0,7,1770,Michael Collins,25.0,880159015,False,907,11,other,5.0,80526
25.0,1,10534,White Squall,31.0,875748164,True,63,14,marketing,3.0,75240
18.0,13,66,Absolute Power,24.0,888905377,True,293,21,writer,2.0,60804
25.0,7,279,Amadeus,27.0,889333792,False,505,11,other,3.0,20657
35.0,0,271969,Ben-Hur,41.0,892530061,False,807,4,healthcare,5.0,93555
35.0,5,9303,Bound,38.0,892241459,False,421,12,programmer,5.0,55105
25.0,1,235,Stand by Me,30.0,886514168,False,174,2,administrator,5.0,52302
25.0,7,11831,Amistad,31.0,883757170,True,724,6,executive,2.0,40243
56.0,3,20737,Air Bud,63.0,875931432,True,364,18,engineer,2.0,01810
25.0,0,9619,Dante's Peak,26.0,882823530,True,178,11,other,3.0,49512
35.0,0,197,Braveheart,36.0,886608714,True,892,11,other,5.0,45243
25.0,3,601,E.T. the Extra-Terrestrial,28.0,886366731,False,698,12,programmer,2.0,06906
18.0,0,642,Butch Cassidy and the Sundance Kid,23.0,888232990,True,561,18,engineer,3.0,60005
50.0,7,770,Gone with the Wind,51.0,885848971,True,271,18,engineer,4.0,22932
18.0,0,1701,Con Air,20.0,885678724,True,99,17,student,5.0,63129
25.0,7,10549,Hamlet,34.0,883354760,True,571,1,artist,3.0,01945
35.0,7,2054,Mr. Holland's Opus,43.0,879192641,True,533,10,librarian,4.0,02324
25.0,0,1639,Speed 2: Cruise Control,25.0,882621958,True,697,11,other,3.0,77042
35.0,1,173,"20,000 Leagues Under the Sea",44.0,880525839,True,379,12,programmer,4.0,98117
18.0,0,10336,Spawn,19.0,882157581,False,36,17,student,5.0,93117
35.0,7,783,Gandhi,42.0,891239323,False,639,10,librarian,4.0,12065
18.0,7,207,Dead Poets Society,20.0,884673724,False,921,17,student,5.0,98801
25.0,4,3049,Ace Ventura: Pet Detective,33.0,882477689,False,152,0,educator,5.0,68767
18.0,1,581,Dances with Wolves,21.0,874809292,True,259,17,student,4.0,48823
35.0,16,10871,Switchback,42.0,888407656,True,143,18,technician,3.0,08832
25.0,0,568,Apollo 13,26.0,879465597,True,187,0,educator,4.0,16801
50.0,7,782,Gattaca,53.0,891356790,True,420,0,educator,3.0,02140
50.0,7,9819,Marvin's Room,53.0,888551235,False,2,11,other,3.0,94043
18.0,6,14275,Hoop Dreams,22.0,887745662,True,327,17,student,4.0,11101
25.0,7,9089,Home for the Holidays,33.0,884019001,False,152,0,educator,5.0,68767
25.0,4,17795,My Fellow Americans,26.0,889492917,True,663,11,other,3.0,19341
25.0,0,197,Braveheart,33.0,878847327,True,749,11,other,5.0,80919
35.0,19,33,Unforgiven,37.0,881288620,True,218,2,administrator,4.0,06513
35.0,7,451,Leaving Las Vegas,35.0,881171907,True,744,14,marketing,4.0,47024
25.0,7,978,Seven Years in Tibet,27.0,883611274,False,46,14,marketing,5.0,46538
25.0,0,197,Braveheart,31.0,891448072,False,269,10,librarian,1.0,43201
45.0,4,1587,What's Eating Gilbert Grape,48.0,879111396,True,455,2,administrator,3.0,83709
35.0,4,8197,Midnight in the Garden of Good and Evil,40.0,886711452,False,598,14,marketing,5.0,43085
25.0,7,389,12 Angry Men,28.0,876013492,True,661,12,programmer,4.0,98121
45.0,7,289,Casablanca,48.0,891656347,True,329,0,educator,4.0,01720
25.0,0,679,Aliens,31.0,879821193,True,315,0,educator,4.0,18301
56.0,4,8874,My Best Friend's Wedding,60.0,891036755,True,931,0,educator,4.0,33556
56.0,9,78,Blade Runner,58.0,879948386,True,553,0,educator,5.0,62901
45.0,7,9095,Mary Reilly,47.0,889402443,True,164,4,healthcare,5.0,80123
25.0,7,289,Casablanca,26.0,881957625,True,498,21,writer,3.0,55408
25.0,0,2119,Days of Thunder,26.0,882828021,True,178,11,other,3.0,49512
1.0,0,348,Alien,17.0,876689738,True,367,17,student,5.0,37411
25.0,0,1572,Die Hard: With a Vengeance,28.0,874939185,True,933,17,student,1.0,48105
56.0,4,105,Back to the Future,57.0,881960504,True,454,11,other,4.0,97330
25.0,7,686,Contact,32.0,882404055,True,890,17,student,3.0,97301
18.0,0,10428,Hackers,19.0,874871671,True,291,17,student,3.0,44106
50.0,7,489,Good Will Hunting,50.0,891170514,True,161,9,lawyer,5.0,55104
25.0,0,8009,Highlander,28.0,880485254,False,230,17,student,3.0,14476
18.0,7,686,Contact,24.0,889214306,True,105,18,engineer,5.0,94043
18.0,7,1585,It's a Wonderful Life,20.0,891494563,True,363,17,student,4.0,87501
35.0,0,607,Men in Black,42.0,891384844,True,650,18,engineer,3.0,83814
25.0,0,9823,Mortal Kombat: Annihilation,25.0,880433499,False,203,17,student,2.0,32301
18.0,0,6950,Outbreak,22.0,879714458,True,870,17,student,2.0,65203
18.0,1,8069,Barbarella,19.0,884924026,True,246,17,student,2.0,28734
25.0,2,862,Toy Story,30.0,883767204,True,795,12,programmer,4.0,08610
25.0,0,10336,Spawn,34.0,886273570,True,346,11,other,4.0,76059
25.0,7,103,Taxi Driver,28.0,887159145,True,896,21,writer,2.0,91505
18.0,4,9614,Happy Gilmore,19.0,887745086,True,393,17,student,5.0,83686
25.0,0,33542,Rumble in the Bronx,29.0,877877732,True,299,4,doctor,3.0,63108
45.0,7,627,Trainspotting,48.0,879109069,True,455,2,administrator,4.0,83709
18.0,0,607,Men in Black,24.0,882427250,True,567,5,entertainment,3.0,10003
18.0,7,11062,City Hall,22.0,879563736,True,459,17,student,4.0,29201
18.0,0,954,Mission: Impossible,20.0,875801984,True,130,11,none,4.0,60115
1.0,4,9099,Sgt. Bilko,16.0,883698009,True,57,11,none,3.0,84010
25.0,7,10445,Shadowlands,27.0,881001888,False,437,11,other,5.0,20009
18.0,7,8963,Crimson Tide,24.0,882076463,True,301,17,student,3.0,55439
25.0,0,562,Die Hard,29.0,880572560,True,109,11,other,4.0,55423
25.0,4,251,Ghost,25.0,880160037,False,907,11,other,5.0,80526
56.0,0,1573,Die Hard 2,60.0,875729271,True,694,12,programmer,3.0,06365
35.0,0,8834,Conspiracy Theory,42.0,893283728,True,683,10,librarian,2.0,23509
35.0,7,687,Dead Man Walking,36.0,880859623,False,424,14,marketing,5.0,55422
25.0,7,8963,Crimson Tide,32.0,876369085,True,554,15,scientist,4.0,62901
45.0,0,9619,Dante's Peak,47.0,891387704,True,784,2,administrator,4.0,91040
25.0,7,424,Schindler's List,26.0,891199133,True,660,17,student,3.0,77380
25.0,0,9772,Air Force One,34.0,886372155,True,288,14,marketing,5.0,23226
35.0,0,1637,Speed,39.0,876539020,True,881,14,marketing,4.0,43017
25.0,9,78,Blade Runner,29.0,880573263,True,109,11,other,4.0,55423
35.0,1,581,Dances with Wolves,36.0,886031720,True,537,18,engineer,2.0,22902
50.0,4,703,Annie Hall,51.0,887926632,True,474,6,executive,4.0,93711
18.0,0,306,Beverly Hills Cop III,24.0,875743979,True,268,18,engineer,1.0,19422
25.0,0,9331,Clear and Present Danger,30.0,888557277,True,774,17,student,2.0,80027
18.0,0,597,Titanic,21.0,885159577,True,276,17,student,5.0,95064
25.0,0,4421,G.I. Jane,27.0,884983034,True,905,11,other,3.0,30350
18.0,7,627,Trainspotting,18.0,876954122,False,270,17,student,5.0,63119
18.0,14,49963,Walking and Talking,24.0,880182270,True,889,18,technician,3.0,78704
56.0,7,978,Seven Years in Tibet,70.0,880055210,True,803,2,administrator,4.0,78212
18.0,15,9348,Species,20.0,879362155,True,497,17,student,3.0,50112
18.0,0,1892,Return of the Jedi,22.0,875680119,True,870,17,student,4.0,65203
25.0,7,3595,Ransom,27.0,881449737,True,484,17,student,3.0,21208
35.0,7,627,Trainspotting,43.0,879192500,True,533,10,librarian,1.0,02324
18.0,0,607,Men in Black,21.0,878739393,True,323,17,student,2.0,19149
18.0,5,500,Reservoir Dogs,24.0,884131822,True,435,18,engineer,4.0,60007
35.0,14,795,City of Angels,35.0,892383162,True,378,17,student,3.0,02859
25.0,4,9603,Clueless,27.0,888890316,True,864,12,programmer,5.0,63021
25.0,7,29461,Soul Food,26.0,878961668,True,181,6,executive,1.0,21218
18.0,0,199,Star Trek: First Contact,19.0,874815835,True,817,17,student,4.0,60152
25.0,7,2054,Mr. Holland's Opus,26.0,880261094,False,939,17,student,5.0,33319
35.0,4,25066,Tales from the Hood,43.0,884883724,True,648,18,engineer,1.0,91351
18.0,2,408,Snow White and the Seven Dwarfs,18.0,888205588,True,453,17,student,3.0,06333
56.0,4,522,Ed Wood,56.0,884635136,True,524,0,educator,2.0,02159
50.0,7,686,Contact,52.0,892388976,False,204,10,librarian,2.0,10960
35.0,7,207,Dead Poets Society,36.0,880395426,True,374,6,executive,1.0,78746
1.0,6,4997,Wonderland,16.0,879012858,True,451,17,student,3.0,48446
35.0,7,510,One Flew Over the Cuckoo's Nest,39.0,885852757,True,25,18,engineer,4.0,55107
25.0,4,10478,Tin Cup,30.0,878854552,True,447,2,administrator,4.0,55113
25.0,0,9268,Eraser,25.0,882591687,True,622,12,programmer,5.0,14850
18.0,9,78,Blade Runner,20.0,888098060,True,332,17,student,5.0,40504
25.0,1,10204,Around the World in 80 Days,33.0,892696186,True,381,1,artist,4.0,94608
56.0,19,288,High Noon,60.0,877833747,True,900,13,retired,4.0,18505
25.0,0,578,Jaws,32.0,875654297,True,92,5,entertainment,4.0,80525
56.0,7,11062,City Hall,60.0,877833195,True,900,13,retired,2.0,18505
45.0,1,10204,Around the World in 80 Days,48.0,891478180,True,325,18,technician,3.0,02139
18.0,0,1637,Speed,23.0,879199250,True,927,12,programmer,5.0,55428
35.0,7,424,Schindler's List,43.0,875482092,False,693,4,healthcare,4.0,85210
18.0,7,686,Contact,18.0,888979605,False,787,17,student,5.0,98620
35.0,7,3083,Mr. Smith Goes to Washington,41.0,891298337,True,263,12,programmer,4.0,55346
25.0,4,2293,Mallrats,25.0,892784898,True,551,12,programmer,5.0,55414
18.0,0,2163,Breakdown,24.0,879178455,True,470,12,programmer,3.0,10021
18.0,2,862,Toy Story,20.0,878945466,False,274,17,student,4.0,55414
35.0,0,1892,Return of the Jedi,35.0,879444670,True,843,10,librarian,3.0,44212
50.0,7,8818,Evita,52.0,891283502,True,384,12,programmer,5.0,45218
25.0,2,408,Snow White and the Seven Dwarfs,33.0,892696445,True,381,1,artist,5.0,94608
25.0,0,168,Star Trek IV: The Voyage Home,29.0,875238814,False,297,0,educator,2.0,98103
25.0,0,193,Star Trek: Generations,27.0,882387576,True,429,17,student,3.0,29205
18.0,15,68,Brazil,24.0,888625785,True,73,17,student,5.0,41850
50.0,5,769,GoodFellas,53.0,888105743,True,144,12,programmer,3.0,20910
35.0,7,8818,Evita,43.0,889167919,False,693,4,healthcare,3.0,85210
18.0,0,280,Terminator 2: Judgment Day,24.0,880078656,True,867,15,scientist,5.0,92507
18.0,0,2320,Executive Decision,24.0,879531351,True,627,18,engineer,3.0,08034
35.0,7,424,Schindler's List,41.0,891298453,True,263,12,programmer,5.0,55346
25.0,5,2118,L.A. Confidential,34.0,877231140,True,346,11,other,3.0,76059
45.0,7,782,Gattaca,45.0,889067045,True,841,4,doctor,4.0,47401
25.0,0,8831,Timecop,29.0,888635524,True,495,18,engineer,4.0,03052
18.0,0,49478,Warriors of Virtue,19.0,876348107,False,601,1,artist,4.0,99687
25.0,7,279,Amadeus,30.0,877975731,True,670,18,technician,4.0,21114
50.0,4,10478,Tin Cup,51.0,891415619,True,548,21,writer,3.0,95468
1.0,0,4421,G.I. Jane,15.0,881200491,False,281,17,student,1.0,06059
18.0,4,9614,Happy Gilmore,21.0,875322875,False,24,1,artist,5.0,94533
18.0,7,1585,It's a Wonderful Life,24.0,875980823,True,472,17,student,4.0,87544
50.0,4,239,Some Like It Hot,52.0,891359171,False,169,11,other,3.0,53705
50.0,7,686,Contact,51.0,888786969,True,673,0,educator,2.0,22906
35.0,7,4476,Legends of the Fall,35.0,882165135,False,256,11,none,4.0,39042
18.0,16,5,Four Rooms,21.0,874786924,True,276,17,student,3.0,95064
18.0,10,539,Psycho,21.0,874792663,True,276,17,student,4.0,95064
25.0,5,9437,Kiss the Girls,34.0,891710994,True,816,11,other,4.0,20755
35.0,10,6217,Cat People,39.0,891449901,True,643,15,scientist,3.0,55122
25.0,0,4421,G.I. Jane,26.0,879570423,True,86,2,administrator,3.0,46005
35.0,0,168,Star Trek IV: The Voyage Home,39.0,879442001,True,804,0,educator,4.0,61820
25.0,4,10218,Swingers,29.0,879532385,True,467,18,engineer,4.0,91201
18.0,7,1024,Heavenly Creatures,21.0,874787526,True,276,17,student,4.0,95064
25.0,7,687,Dead Man Walking,34.0,879793493,True,569,0,educator,5.0,91903
35.0,0,563,Starship Troopers,36.0,886028791,True,537,18,engineer,2.0,22902
25.0,0,9772,Air Force One,25.0,890595584,True,285,12,programmer,4.0,53713
25.0,2,862,Toy Story,25.0,884403574,False,96,1,artist,5.0,75206
35.0,7,4584,Sense and Sensibility,44.0,882912261,False,460,11,other,3.0,60630
25.0,7,1585,It's a Wonderful Life,26.0,891544545,False,214,10,librarian,4.0,11231
35.0,5,819,Sleepers,35.0,881105123,False,292,12,programmer,3.0,94703
18.0,0,319,True Romance,20.0,887314073,True,322,17,student,4.0,50613
25.0,0,9665,Glory,28.0,880926018,True,606,12,programmer,4.0,63044
18.0,4,9614,Happy Gilmore,24.0,880177502,True,889,18,technician,4.0,78704
18.0,7,2255,Chasing Amy,21.0,878738865,True,323,17,student,4.0,19149
45.0,7,451,Leaving Las Vegas,48.0,879109594,True,455,2,administrator,4.0,83709
35.0,0,9350,Cliffhanger,36.0,880939186,True,374,6,executive,3.0,78746
25.0,7,10357,Volcano,34.0,877818861,True,294,18,technician,2.0,92110
50.0,7,4584,Sense and Sensibility,50.0,879438411,False,503,21,writer,5.0,27514
